task,score,data_path,data_url
Q1,0.0,data/2fe37aa3-d8e0-4f64-ac67-461d305ebd35/02535620-798d-405c-8b9b-9cf2d0cb907d/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/726e9f93a04249c7b8b52526d564f300_4.csv
Q1,0.0,data/f299e613-2efb-4b20-91e0-b139448a2023/63ce2a64-ec10-43c6-881a-d3cdb1878c3a/data.csv,https://openei.org/doe-opendata/dataset/0837cfb1-3c29-491e-b3a5-27067ba8bfc8/resource/5881910e-1f37-42f4-a1f4-114276ef632b/download/6resgasannualdatajam.csv
Q1,0.439579684764,data/14197eb5-a6bf-499b-bec0-9014be810db7/f463d6cd-5d17-44d3-aa1c-6d8cb70c6452/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/5381f454f2f54b998af4554a7c383ad9_0.csv
Q1,0.0,data/0a522287-adc2-48ec-ad67-37a626801de3/c39da614-0233-4f34-ad76-6ca4c5b7300d/data.csv,https://java.epa.gov/castnet/clearsession.do
Q1,0.0,data/618fd51f-ca7a-46fe-8625-43ffc5e44b92/2ba33328-d454-4eef-982f-5cb7a13fb16f/data.csv,https://daymet.ornl.gov/data/send/query?lat=41.164871&lon=-96.4701
Q1,0.0,data/3c31ca72-ede3-40ab-8781-28f25a670a68/ec24b7a8-4265-4d93-96e7-5ef34c2fba29/data.csv,https://inventory.data.gov/dataset/529eab71-98a8-4d65-ae8f-da8a93642c21/resource/789af138-94f9-4ba6-8a02-5c8725b924f1/download/program-dates-and-status.csv
Q1,0.0,data/55dc5cea-a90f-4bf8-ae37-7b6b3226a19a/6bead25a-c169-438f-a5c4-7c1c5a5646c9/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/4a48c9a7ad3144f7890ff85d5dd76f1e_2.csv
Q1,0.0,data/6ee22fce-4d67-4d96-845f-94acdc0c5070/ed16a3d6-536e-4990-9a86-12f9c945e0ab/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/cf424f5f1e154a768d599ef054c0373a_1.csv
Q1,0.0,data/ece5c144-4ae2-4e70-b035-70d2ee72f556/cff88a40-b620-45af-a102-d270c3bc2a05/data.csv,https://data.ok.gov/sites/default/files/FY%202015%20Service%20Time_0.csv
Q1,0.0,data/f299e613-2efb-4b20-91e0-b139448a2023/e1423cd2-d160-41c2-932b-401ca9312617/data.csv,https://openei.org/doe-opendata/dataset/0837cfb1-3c29-491e-b3a5-27067ba8bfc8/resource/ffdad9c3-a9af-4525-bde4-7f02d583b699/download/3reselecmonthlydatajam.csv
Q1,0.0,data/ece5c144-4ae2-4e70-b035-70d2ee72f556/24016743-ada4-4f66-af48-d24016d77629/data.csv,https://data.ok.gov/sites/default/files/FY2015_Ethnicity_Trend_0.csv
Q1,0.440229885057,data/f299e613-2efb-4b20-91e0-b139448a2023/002fe2f9-ee81-48bf-afb0-879ea9a16936/data.csv,https://openei.org/doe-opendata/dataset/0837cfb1-3c29-491e-b3a5-27067ba8bfc8/resource/c9403b79-fa97-42fc-87cc-6d84ebc8f1e1/download/2headersdatajam.csv
Q1,0.0,data/f299e613-2efb-4b20-91e0-b139448a2023/3c1479d2-32e9-459b-a8ae-dd61409a3951/data.csv,https://openei.org/doe-opendata/dataset/0837cfb1-3c29-491e-b3a5-27067ba8bfc8/resource/f2784f55-0b32-4dad-bf0c-f2b6bdcc9f62/download/5resgasmonthlydatajam.csv
Q1,0.0,data/b8e4568e-d786-4e67-8bc6-47bfed1d2464/a938e89c-33fd-4360-9b8c-be19fed5ef7d/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/839b839dc864470e8d5fc12d883e4546_5.csv
Q1,0.0,data/2de46e54-79f3-4308-b934-ef3427247fe7/ca83281a-c9b5-4280-ba69-4d7725e52337/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/09e4c1162a4d4af3a84163cbc76108c4_1.csv
Q1,0.0,data/98964174-0548-45ff-b2ea-3aa3ebd7a574/a395faf0-fe04-4b3f-be12-32c60d98548e/data.csv,https://data.ok.gov/sites/default/files/res_health_professional_shortage_areas_-_line_chart_g2zm-x7pv.csv
Q1,0.0,data/5b4853d8-e2ce-443b-b5d4-9131a4ba8e55/c8c5d804-9732-4341-90f5-2a65030e85e5/data.csv,http://www.usaid.gov/opengov/developer/datasets/ETH_EXP_E1_PR.csv
Q1,0.0,data/5b4853d8-e2ce-443b-b5d4-9131a4ba8e55/2031296a-3130-4910-9d1e-e6c4b6d66097/data.csv,http://www.usaid.gov/opengov/developer/datasets/ETH_CHILDREN_FILE_PR.csv
Q1,0.0,data/5b4853d8-e2ce-443b-b5d4-9131a4ba8e55/8af2745c-320d-4fd9-b222-0f19edd63906/data.csv,http://www.usaid.gov/opengov/developer/datasets/ETH_COMMUNITY_PR.csv
Q1,0.0,data/b121bef1-25c4-409e-95b7-67ba763fc1bb/87b01f85-10b4-4661-94fe-aba8957b1a15/data.csv,http://www.cms.gov/Research-Statistics-Data-and-Systems/Statistics-Trends-and-Reports/BSAPUFS/BSA_PDE_PUF.html
Q1,0.0,data/ece5c144-4ae2-4e70-b035-70d2ee72f556/a5ed3fa0-9415-4a5a-8d41-ed997ed5b17a/data.csv,https://data.ok.gov/sites/default/files/FY%202015%20Headcount_0.csv
Q1,0.441242937853,data/5b4853d8-e2ce-443b-b5d4-9131a4ba8e55/ff6069c1-f1a0-4bec-9a66-fea502919f89/data.csv,http://www.usaid.gov/opengov/developer/datasets/ETH_EXP_E4_PR.csv
Q1,0.0,data/2b064400-be66-4df7-8b03-e66612b8840a/0435b816-1eec-4967-b32a-37c658ef559e/data.csv,http://www.census.gov/govs/state/
Q1,0.0,data/ece5c144-4ae2-4e70-b035-70d2ee72f556/72b62445-1c75-4c8d-bd2e-fe66f1a99d35/data.csv,https://data.ok.gov/sites/default/files/FY2015%20Classified%20Unclassified_0.csv
Q1,0.0,data/5fee981e-b68f-4bc2-9e29-24be38d05ebb/0b3d982e-e115-41e6-9368-992ccb31a1d0/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/40bd82857f7b4d36afc5f29cc829e11d_2.csv
Q1,0.0,data/7683e176-262d-40ad-ab63-a933980accf2/8069f254-9a5c-40f7-a144-b3fffe881745/data.csv,https://openei.org/doe-opendata/dataset/3045299f-a781-4035-aac7-0db7211c5aaa/resource/b015b9dd-fe81-42f5-8453-759d08f910ec/download/sunshotcatalystdatasets.csv
Q1,0.0,data/2af25bb4-0e1a-4ba5-ac7e-3e320734e7e1/f2d65a3f-3bfc-4d41-9725-b08e488b63a7/data.csv,https://iaspub.epa.gov/apex/pesticides/f?p=PPLS:1
Q1,0.0,data/5b4853d8-e2ce-443b-b5d4-9131a4ba8e55/6d5ea501-7b5b-4bfd-9df2-48f503789f67/data.csv,http://www.usaid.gov/opengov/developer/datasets/ETH_HOUSEHOLD_PR.csv
Q1,0.0,data/5b4853d8-e2ce-443b-b5d4-9131a4ba8e55/3b1968d1-2e4a-42ab-a34d-ee0e7e3c7dd3/data.csv,http://www.usaid.gov/opengov/developer/datasets/ETH_EXP_E3_PR.csv
Q1,0.4375696767,data/725f4a63-8b07-4c0c-bc83-20e079ea21e1/998cba7c-86d5-4321-bbc4-37cb4b277cd2/data.csv,http://www.accessdata.fda.gov/scripts/enforcement/enforce_rpt-Product-Tabs.cfm?action=Expand+Index&w=04012015&lang=eng#devices
Q1,0.0,data/83598e08-b935-4a04-8f8d-a646b078bd4b/44fb484e-6785-411b-a8b5-1f77bfdf74cc/data.csv,http://doi.org/10.3886/ICPSR30341.v1
Q1,0.0,data/1ecb27ae-9d81-48b1-bc28-8124fc5a5d70/855281d7-b044-47cf-99d3-ffec576d69e9/data.csv,https://chronicdata.cdc.gov/views/k8w5-7ju6/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/00edf478-1733-443e-b6ec-20bbcefe489d/3cd66712-d33e-472c-b353-5ba538ad40b3/data.csv,http://doi.org/10.3886/ICPSR36379.v1
Q1,0.0,data/82089af0-4ff0-4682-8631-d0134a02675f/225d37ea-8b28-4681-86d4-e691f4e94e9a/data.csv,https://ecos.fws.gov/ServCat/DownloadFile/125289?Reference=44947
Q1,0.0,data/0afeeb05-9864-4f96-bf26-ea8330da0f6e/8b11e634-db15-46d0-a5d8-443e703cf3f4/data.csv,http://doi.org/10.3886/ICPSR34371.v1
Q1,0.0,data/82089af0-4ff0-4682-8631-d0134a02675f/6338e6cc-1ca5-4306-a212-139c6c0c09df/data.csv,https://ecos.fws.gov/ServCat/DownloadFile/125253?Reference=44947
Q1,0.0,data/27b77a3b-d087-4c19-bf63-cf53da960892/5eb9269a-5816-42e1-a3e8-e6c372e46f76/data.csv,http://doi.org/10.3886/ICPSR34427.v1
Q1,0.0,data/5ac81eb8-506b-4f70-a302-4d65d1b87093/a0da2884-09fa-41f5-b5d7-ced22f107422/data.csv,http://doi.org/10.3886/ICPSR34494.v1
Q1,0.0,data/93aec5d2-9654-44dc-94ec-89e5f9a531a4/efa6b87b-e38a-485c-bad0-3c3f87ca4d37/data.csv,http://doi.org/10.3886/ICPSR31502.v1
Q1,0.0,data/13519ff9-4e0f-457a-a779-f67e423c8741/0a818927-82a0-497a-8653-8fbbcfb7e547/data.csv,http://factfinder2.census.gov
Q1,0.0,data/2a8c3187-2ef9-4637-a095-a959f58374be/ca42fa8f-3825-457a-84b2-85d01b577607/data.csv,http://doi.org/10.3886/ICPSR36140.v1
Q1,0.0,data/aaff12e1-5506-4b8a-9dac-c89f6f78c353/10070057-03f7-40c2-acfe-801d2cae0baa/data.csv,https://www.epa.gov/fec/publications-and-resources#acquisition
Q1,0.0,data/1c40bb5c-b780-493f-909a-3a9f208f9772/ba22a9b8-6cd7-4585-8b0a-47d8c00b9dcb/data.csv,https://www.epa.gov/assessing-and-managing-chemicals-under-tsca/introduction-chemview
Q1,0.0,data/96f1d72a-d332-4caa-8691-90177608fc2a/15039d11-6554-44bd-bc1c-d7bdfd15c9ff/data.csv,http://www.cdc.gov/nchs/nsfg/nsfg_2006_2010_puf.htm#downloadable
Q1,0.0,data/1ccb0689-111f-46ff-a162-74f1b273ae1d/f4329982-88b3-48d2-a686-90c2aa57b701/data.csv,https://www.epa.gov/ghgemissions/us-greenhouse-gas-inventory-report-1990-2014
Q1,0.0,data/998b0b68-3ff3-4253-8e07-cfc7c4cd116f/06f1ffd4-b4e7-430a-929d-6365d480715b/data.csv,http://doi.org/10.3886/ICPSR36226.v1
Q1,0.0,data/1563e7fe-dead-4ae1-b5e8-10b678e3b780/200bb13f-2f31-4f9e-96f4-b8ddc0fcf100/data.csv,http://doi.org/10.3886/ICPSR35308.v1
Q1,0.0,data/168f302d-2390-40ad-b855-a2fac8b66da0/eac0ab03-10cf-4029-99f0-3da835189301/data.csv,https://pdw.hanford.gov/arpir/
Q1,0.0,data/5306cb13-3930-4db1-ae7b-abc3f48b8a37/36ec87a2-5b18-4742-92af-bdfa514e7696/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/70dac7184e804326870fd3fdb9b52047_0.csv
Q1,0.0,data/53a3de3e-848e-4414-96f2-e6d8a5e1ec16/1c96f648-6259-47a3-b68c-ce720ab37db3/data.csv,https://ai.fmcsa.dot.gov/SMS/Tools/Downloads.aspx
Q1,0.0,data/d28588c3-add4-406c-9b8f-0038fc1e7b6b/6648a797-8d72-4b38-894f-a508578ed0e8/data.csv,http://doi.org/10.3886/ICPSR34513.v1
Q1,0.0,data/beef11f0-8862-4689-86a0-445448ca2a7f/b9773fcb-d5c0-4195-b808-061e5ffd557c/data.csv,http://doi.org/10.3886/ICPSR32741.v1
Q1,0.0,data/0cccf93d-e7fe-491f-b580-fc526d5a7021/ed08770f-ee69-449b-b23d-a8c9451c1668/data.csv,http://doi.org/10.3886/ICPSR34593.v1
Q1,0.0,data/f66adb8d-4b61-4f26-ad4e-08c4898ff55e/506a0d1c-4794-487c-aa03-6f5b5e7b1388/data.csv,https://data.ok.gov/sites/default/files/res_map_of_developments_9gtm-mnr6.csv
Q1,0.0,data/d8b43959-073b-4708-8ace-fa89e2b810d7/0c56d986-ec5c-459f-af5f-06d7fee2f3af/data.csv,http://doi.org/10.3886/ICPSR34926.v1
Q1,0.0,data/552d23f1-abf3-4305-a5f9-fd5aafd9421f/d52e8e8d-55a9-4ee3-92fc-4571261f36c2/data.csv,https://jornada.nmsu.edu/sites/jornada.nmsu.edu/files/data/JornadaStudy_007_npp_lizard_pitfall_trap_data.csv
Q1,0.428266666667,data/06e7a5c4-9547-4e24-8415-0581abbc4e02/26ff6683-6814-43cb-b390-8544dff1f1ad/data.csv,https://data.louisvilleky.gov/sites/default/files/LMPD_Demographics.csv
Q1,0.0,data/3b057160-216e-4a20-b015-602efb624065/ef6e51b4-59fe-4a15-a3eb-d26a9876b259/data.csv,https://data.ok.gov/sites/default/files/res_traffic_fatalities_-_column_chart_y5wy-5m5d.csv
Q1,0.0,data/2a0d4c68-58db-4ecd-8f73-70acfbc2530d/17e8c97b-bdc3-4d1e-b6ba-4375ae0a3ad9/data.csv,https://data.ok.gov/sites/default/files/res_unintentional_prescription_drug_deaths_3pd7-iydf.csv
Q1,0.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/df7c23ab-a0d1-4bef-b54d-753b7aad2453/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/fa8c15a0-c7c9-42a1-a49c-42ede4372de2/download/usmonthlyaveragehourlyemissionfactorsfornyupegridsubregion.csv
Q1,2.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/b310188c-f711-46f1-aac9-c6098ed91fde/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/35dd2319-f052-49d4-9ad5-dff7065a0f3f/download/usmonthlyaveragehourlyemissionfactorsforspnoegridsubregion.csv
Q1,0.0,data/43d32a08-4e44-4545-9401-19c68074e478/721d3d0b-cc63-473d-a5f6-452893c8d7bc/data.csv,https://data.ok.gov/sites/default/files/res_non-violent_crimes_nkzj-t3q3.csv
Q1,0.0,data/28dfcfe6-8f98-41d4-bd0a-1f9f41ded3fe/c35ec217-83f9-479c-b8b9-aaa5e7d93a21/data.csv,https://data.ok.gov/sites/default/files/res_elderly_falls_-_line_chart_y69j-a5p4.csv
Q1,0.0,data/85731f5c-7741-4291-a73c-254e65a917ee/3c645174-9d77-4fe9-99e0-f41ffdcd76c5/data.csv,https://data.ok.gov/sites/default/files/res_cancer_deaths_-_column_chart_ndpu-wxfn.csv
Q1,0.0,data/270af961-1c68-4af7-a3bc-caeac4aefa59/f3810ff3-9974-4f7e-a1e5-17a4b4a6ad5b/data.csv,https://data.medicare.gov/api/views/3n5g-6b7f/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/51cd1e6b-db3d-4a22-8343-df15513a3db2/882af1c6-3ac3-4706-8da4-93b7a0b7f424/data.csv,https://data.ok.gov/sites/default/files/res_intentional_deaths_-_line_chart_vsvt-nmxb.csv
Q1,0.0,data/b5be4445-e3bd-4e80-9c71-9a8a5abd041c/f28eda54-4e89-4959-a7d0-379906af2a2d/data.csv,https://data.medicare.gov/api/views/rs6n-9qwg/rows.csv?accessType=DOWNLOAD
Q1,0.429245283019,data/725ebb69-54dd-4eaf-bf20-e87062642e62/39521bbe-4b48-4d41-b038-2085a88c4abf/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/d5ac652b-8f8a-4a8e-a92f-916f165d7756/download/usmonthlyaveragehourlyemissionfactorsforrfceegridsubregion.csv
Q1,0.0,data/519ae49d-b8d0-47c2-8e14-3a601bc26d5e/aed05a3a-27c2-45d0-b8c3-f01b36ec24da/data.csv,https://data.ok.gov/sites/default/files/res_vegetable_intake_-_line_chart_5ipb-e5ys.csv
Q1,0.0,data/28dfcfe6-8f98-41d4-bd0a-1f9f41ded3fe/7de75130-50b7-44fd-b89e-e6e72d7a19d3/data.csv,https://data.ok.gov/sites/default/files/res_elderly_falls_w7bi-pw6p.csv
Q1,0.0,data/ace72c63-e5b0-46c3-bb89-be5894a6d941/63c962a8-d851-4d4e-8a7a-599ef297f7ca/data.csv,https://data.ok.gov/sites/default/files/res_fruit_intake_kmwm-jqbm.csv
Q1,0.0,data/3331817b-a008-4d1c-b6d4-4abaef89a5b4/28ce30e0-6b8e-47b0-a878-9df55a2f7c4c/data.csv,https://data.ok.gov/sites/default/files/res_unintentional_deaths_-_line_chart_tbbp-shh5.csv
Q1,0.0,data/abef79c5-9413-4b04-b3ba-b608c790520f/47fad9a7-5d3c-430e-9895-abc0eae775e0/data.csv,https://www.ssa.gov/open/data/enumeration-processing-time.csv
Q1,0.0,data/51cd1e6b-db3d-4a22-8343-df15513a3db2/8c46054e-5da0-44d5-8f19-22e39b9af16a/data.csv,https://data.ok.gov/sites/default/files/res_intentional_deaths_ugrz-2fft.csv
Q1,0.0,data/aa7e11fb-d8c0-474a-8b13-7cafaee68be5/b92efc30-fa03-43f4-92c2-412c61de466d/data.csv,https://data.ok.gov/sites/default/files/res_violent_crimes_-_line_chart_as9p-x59n.csv
Q1,0.0,data/aa7e11fb-d8c0-474a-8b13-7cafaee68be5/8e2b2d46-9103-4c34-b9f2-e97b1ac37781/data.csv,https://data.ok.gov/sites/default/files/res_violent_crimes_jk65-dhyi.csv
Q1,0.0,data/9d215e8e-3aaa-4177-b4c0-65bd16c65397/20198f19-4695-445f-bcaa-268a7fa8cd6e/data.csv,https://ecos.fws.gov/ServCat/DownloadFile/56761?Reference=55983
Q1,2.0,data/85731f5c-7741-4291-a73c-254e65a917ee/d9748646-3636-40d7-811c-4652ff833eeb/data.csv,https://data.ok.gov/sites/default/files/res_cancer_deaths_i7bj-zids.csv
Q1,0.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/9966359e-65d6-4dd1-8e20-620ce054460c/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/6a2aebfe-e84f-4e8d-8b8c-8036fb372433/download/usmonthlyaveragehourlyemissionfactorsforfrccegridsubregion.csv
Q1,0.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/d81e2478-351b-44f6-a3da-b800e2121bd9/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/8e640c8d-ae5d-4e6a-9316-a65f9befddc1/download/usmonthlyaveragehourlyemissionfactorsforaznmegridsubregion.csv
Q1,0.0,data/43d32a08-4e44-4545-9401-19c68074e478/2f6aa23c-2cdb-413d-881a-3b271e67d436/data.csv,https://data.ok.gov/sites/default/files/res_non-violent_crimes_-_line_chart_c2ad-38nx.csv
Q1,0.0,data/636befd8-66c8-4748-839d-77f449b842c5/329c6189-1c3d-4d82-a6bf-a004b795fb78/data.csv,https://data.medicare.gov/api/views/rrqw-56er/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/25e2d4b3-8dae-4036-bbe5-d7171594f72d/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/f75eea1f-6a46-45fe-ac19-5b22e463175f/download/usmonthlyaveragehourlyemissionfactorsforrfcmegridsubregion.csv
Q1,0.429447852761,data/725ebb69-54dd-4eaf-bf20-e87062642e62/b0247044-8587-4ebe-b30e-14f20c8ba478/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/04c71e50-88fc-4b8e-b5fa-d85a7b8bfeb1/download/usmonthlyaveragehourlyemissionfactorsforneweegridsubregion.csv
Q1,0.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/2dfad74b-4b84-40dd-9443-3bf47c95d85f/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/88b8a18b-c908-495f-b0ed-edb669cd632e/download/usmonthlyaveragehourlyemissionfactorsfornyliegridsubregion.csv
Q1,0.430173292559,data/725ebb69-54dd-4eaf-bf20-e87062642e62/35f9b183-ea04-435c-a05f-f7bd5585e0b5/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/bd061d35-e219-4a1d-a538-0357b7e89f82/download/usmonthlyaveragehourlyemissionfactorsfornycwegridsubregion.csv
Q1,0.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/d0e2f012-3a6a-4f04-81b3-097029f2f335/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/0bb66815-5cfd-4fd2-93f1-747ad7608442/download/usmonthlyaveragehourlyemissionfactorsforerctegridsubregion.csv
Q1,0.0,data/ea65d616-1c6f-4781-a40c-9aa63785cd0c/b78130ed-f7d1-42f4-9975-61e8e8ed0bc8/data.csv,https://data.ok.gov/sites/default/files/res_serious_vehicle_injuries_9u4d-5bg7.csv
Q1,0.0,data/2a0d4c68-58db-4ecd-8f73-70acfbc2530d/ea150bc3-fa66-48d0-b4a2-d028c752e649/data.csv,https://data.ok.gov/sites/default/files/res_unintentional_prescription_drug_deaths_-_column_chart_jxnh-zufs.csv
Q1,0.0,data/519ae49d-b8d0-47c2-8e14-3a601bc26d5e/564926a2-a854-4f41-b202-fabfc6b97267/data.csv,https://data.ok.gov/sites/default/files/res_vegetable_intake_nw63-jcnm.csv
Q1,0.432979261507,data/ea65d616-1c6f-4781-a40c-9aa63785cd0c/acf062cc-934e-4140-bf4b-01e4bd08026e/data.csv,https://data.ok.gov/sites/default/files/res_serious_vehicle_injuries_-_column_chart_5kgp-82xj.csv
Q1,0.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/09a794cb-af93-4ec1-b505-0a6b5f9bd9f5/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/b7aeaba9-0f43-435b-aca7-fc048a251a7f/download/usmonthlyaveragehourlyemissionfactorsfornwppegridsubregion.csv
Q1,0.0,data/ff60fd35-7b22-4e9c-9ae7-2543764e06b0/1af8663f-75cb-4fb9-9c8e-7eda09045ce3/data.csv,https://openei.org/doe-opendata/dataset/aabb13aa-7049-4ec4-af67-1986e10f721a/resource/9944a9da-8de4-472e-9184-2470df049594/download/nathanurdbbackendcalcappdataset.csv
Q1,2.0,data/ace72c63-e5b0-46c3-bb89-be5894a6d941/17c2a641-9635-4ef7-a9b6-43eb4d87775d/data.csv,https://data.ok.gov/sites/default/files/res_fruit_intake_-_column_chart_eyft-hbfk.csv
Q1,0.0,data/3b057160-216e-4a20-b015-602efb624065/21854e9b-72d3-4977-80b1-91f2f84f27f1/data.csv,https://data.ok.gov/sites/default/files/res_traffic_fatalities_egzt-ghzb.csv
Q1,0.0,data/2b2ab33f-ccfc-4d25-9bd9-0f2688984140/8f407715-88d5-4206-8110-cc2518fc2167/data.csv,https://data.cdc.gov/api/views/45um-c62r/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/3331817b-a008-4d1c-b6d4-4abaef89a5b4/60c10e23-b905-4a28-8a7b-9e2bd760a4bc/data.csv,https://data.ok.gov/sites/default/files/res_unintentional_deaths_ur9t-5iqd.csv
Q1,0.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/95cf19e5-7e8a-4321-bbd9-623992b94d5a/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/2e8027e4-1db3-4acb-8021-949b9db630d1/download/usmonthlyaveragehourlyemissionfactorsforrmpaegridsubregion.csv
Q1,0.434282858571,data/24f59333-bd60-4ccc-a77c-af19601f4905/422bf492-16f4-45d0-9ce6-122c1c00e93f/data.csv,https://jornada.nmsu.edu/sites/jornada.nmsu.edu/files/data_files/JornadaStudy_086_smes_rodent_trapping_data_0.csv
Q1,0.0,data/78a72416-b5e9-4d2c-91a7-8ce5d2ad7163/d605d2c3-dc1c-455b-8f88-65a696a7498d/data.csv,https://openei.org/doe-opendata/dataset/5e3b0afb-e8bb-4515-af2b-491d3e85123f/resource/f9055073-cf01-4bdc-895d-c88e10738fb0/download/msncodesforsedsdata.csv
Q1,0.434977578475,data/6a7bcdc3-2e35-4a46-8fc6-955fd510e203/80cbe433-0776-4cda-a234-68c9ede98ef1/data.csv,https://www.ers.usda.gov/data-products/creative-class-county-codes.aspx
Q1,0.0,data/409affbd-6f1a-4c73-bdca-5075532d5d51/f2713977-7ea6-46f6-b41c-424dfc45d009/data.csv,https://jornada.nmsu.edu/sites/jornada.nmsu.edu/files/data_files/JornadaStudy_013_npp_soil_water_content_raw_data.csv
Q1,0.0,data/423e7097-1e10-4fc1-b430-084102df55ef/fdf011bd-0fa8-45bc-a34a-028184bad540/data.csv,https://data.ok.gov/sites/default/files/TrainingForIndustry.csv
Q1,0.0,data/91b444c9-d0bb-41f6-ac43-3b93fddd2544/f5af4ea7-3e36-4805-8d70-67a0f6860711/data.csv,https://chronicdata.cdc.gov/views/rnvb-cpxx/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/4bcfd1e8-485d-4a84-8080-0aec360e503a/e8d2068c-24a8-4f13-9b0d-916e900c1a2f/data.csv,https://chronicdata.cdc.gov/views/waxm-p5qv/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/2648d49a-70f3-4fa4-9e18-00682586af0f/bd8b67f4-2eb5-4247-8954-81203248d6ed/data.csv,https://jornada.nmsu.edu/sites/jornada.nmsu.edu/files/data_files/JornadaStudy_013_npp_soil_water_content_data.csv
Q1,0.0,data/bc3186e1-ffbd-40ec-865a-a55a9950c647/1195e4d0-c57b-4081-aa0c-746c6ae013df/data.csv,https://inventory.data.gov/dataset/9703f103-9540-4984-a4a7-65dfe2e6604e/resource/4d3a3db4-9815-4c5e-949a-4a02d5864155/download/timeseriesfy16.csv
Q1,0.0,data/59290a5f-63f8-4033-b7d7-c190510a3060/72e233a7-fb56-4366-9892-c28be0637b84/data.csv,https://chronicdata.cdc.gov/views/57qw-ifet/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/6c41b7f9-c363-4fb1-bff4-42dfe9f5941f/a72cbeea-7799-42f7-922b-6f734446d448/data.csv,https://data.transportation.gov/api/views/t6ey-ykqh/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/609dd54d-0615-4c6b-a9c5-12dd35243570/f94a7e47-6f15-42a9-890d-25ce9e7520c6/data.csv,https://data.transportation.gov/api/views/keg4-3bc2/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/8a6a0c62-c78b-4a95-8667-08cf527b1062/69124d75-93c0-46a4-adaa-c8782b65d0a1/data.csv,https://data.imls.gov/api/views/ewqs-tfck/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/e181bc44-f40c-493e-8470-60ddb9d1bad4/8f4e23b0-4394-4127-b232-0835a7c1b434/data.csv,https://data.imls.gov/api/views/ucdn-7aur/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/411d7835-f163-4d9e-bca6-b227f7f9da83/58b39331-d563-42d3-95ee-4592d54d1151/data.csv,https://data.imls.gov/api/views/9fbc-csi5/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/e0f09b57-3b36-4157-8178-95579156f511/fd19072a-acfa-4ce5-bcce-40f5c0d0e473/data.csv,https://www.ssa.gov/open/plan-progress-dataset.csv
Q1,0.436798438263,data/03941f87-082a-402a-8d08-0beaca266f1e/80a8ba15-bb75-4810-b476-4dd595374d34/data.csv,https://data.imls.gov/api/views/ijm6-wnaq/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/34e0cfb1-60c8-4944-8a0b-52b71d162d8f/9b9b3879-5436-4e4c-be4c-f9dfe3100dde/data.csv,https://data.imls.gov/api/views/wzfa-2gdc/rows.csv?accessType=DOWNLOAD
