task,score,data_path
Q2,0.0,data/29e7e0e5-c87a-42f6-b7d5-1d22e648ceba/64f5a6f7-6fa4-404b-a0be-68e02dd2a4be/data.csv
Q2,2.0,data/3f3257b4-86bf-4122-9b46-ee690f8bca10/da541517-4836-48bb-997d-75ebbe5fa75c/data.csv
Q2,1.67247097844,data/83a70c7e-9992-4676-8360-44d0fd97e3a6/401616de-f26a-4728-9f37-55324565d50a/data.csv
Q2,1.67328370554,data/78ebb9bd-f8c9-4012-bd8c-e6607c70bad9/286fd76d-8471-413c-85ec-d26aaaefa9b6/data.csv
Q2,1.67409240924,data/3a49e041-2901-4da7-bf97-211a9ce08780/ac15c085-6849-4423-a513-c07f7c79a91f/data.csv
Q2,1.67242798354,data/b1efbf4b-747a-4bda-9a07-9a124e8ba03b/15c7369c-ddb2-46a5-aeaa-3f603d0b08d7/data.csv
Q2,1.0,data/3a49e041-2901-4da7-bf97-211a9ce08780/56072c69-7a83-466c-86ea-46836ba93d9a/data.csv
Q2,1.67158067158,data/3a18cb7e-301f-447b-aadf-82f0bba5156b/d1e945f0-66f7-4565-8374-a21b5d920848/data.csv
Q2,0.0,data/423e7097-1e10-4fc1-b430-084102df55ef/fdf011bd-0fa8-45bc-a34a-028184bad540/data.csv
Q2,2.0,data/69678b44-6941-4e66-92ca-6aa0748f318d/d454d29f-67c5-48e3-8b79-69bb04290e21/data.csv
Q2,1.67154471545,data/9fbcfd86-7816-4f2e-b50a-d99715400df3/88601dfe-f0f5-48a4-95f2-347a9a75ff1e/data.csv
Q2,1.67153284672,data/c5f8af90-1e6c-426d-a48b-1e4c4b3e51f5/709fce7f-a934-421b-9b84-f8fdfa42724c/data.csv
Q2,0.0,data/3a49e041-2901-4da7-bf97-211a9ce08780/7ac7554a-5b18-4624-94af-04e16fa6b96d/data.csv
Q2,3.0,data/cdfeac2a-b38c-4235-96fd-c852295c6239/9bcf1ced-4af4-4884-9bcf-cfe09d28c3ae/data.csv
Q2,1.66747181965,data/9fbcfd86-7816-4f2e-b50a-d99715400df3/13538137-c14d-4d3d-83d1-d0f0e6a80128/data.csv
Q2,0.0,data/b1efbf4b-747a-4bda-9a07-9a124e8ba03b/f225bb7f-e5e8-4ba2-a192-d086aeec45bd/data.csv
Q2,3.0,data/3f3257b4-86bf-4122-9b46-ee690f8bca10/ba139458-7cef-4f6b-97d0-ea346684b915/data.csv
Q2,2.0,data/bd35b7aa-6992-4183-b700-bf7c1025c69b/8717d70b-e493-4cbc-b234-2ed2f141e003/data.csv
Q2,0.0,data/a7a4ab53-c762-4f78-bb35-90922fad5f3d/5f6ded1d-254b-4d3d-84ca-911de0b8fc2f/data.csv
Q2,1.66587112172,data/f8c3b304-bb13-48bc-883f-2d8fa5e5dd2b/b0c3e091-82a3-4fe0-b1c2-fad63c600009/data.csv
Q2,1.0,data/72e6e33a-240b-4a92-9add-cf3b66cdc9b0/76c1d7f3-d996-46b1-a18c-e43286268eca/data.csv
Q2,2.0,data/6bf41c96-a499-4ffd-9a0b-4bfd42934a4c/7259e374-bb11-4d85-b554-9ebc12d231ff/data.csv
Q2,3.0,data/62085c5d-5ef8-4e40-8525-e4f914c9f706/2f40164c-840b-482e-bc5f-f9b3806d000d/data.csv
Q2,1.66745468873,data/b270f591-c520-44f7-b01c-0ab6ad4c2040/4f237202-de06-4294-88c0-899597b32b92/data.csv
Q2,1.66823899371,data/cb499b74-fb98-45a4-9e91-1d9c25c59faa/aa40193f-7cb5-4706-a8a1-624c735052b2/data.csv
Q2,2.0,data/c19b5451-bf9e-4c9d-9a1d-cc741f47fb41/cdded1bb-ec96-4f70-85fe-e69f4a88a586/data.csv
Q2,2.0,data/c19b5451-bf9e-4c9d-9a1d-cc741f47fb41/1ae2e327-5aa4-4ac0-ac79-d51951f65da9/data.csv
Q2,2.0,data/c19b5451-bf9e-4c9d-9a1d-cc741f47fb41/e1f0b522-da25-4f25-87cb-0cfaf54093a4/data.csv
Q2,3.0,data/0ca9bc2c-80e1-495b-87c2-f59fe7731afe/277229d7-03bb-4a30-9323-21c3aa7e121a/data.csv
Q2,3.0,data/2eabf69b-cd3b-4cef-96f9-580ff7c82cbd/ea341222-c815-4c7b-897f-c56fceaa3448/data.csv
Q2,0.0,data/c20abab2-74e7-4024-991a-e16626b05ad8/04f5342f-3820-4e2e-9162-99087f2524d6/data.csv
Q2,1.66821345708,data/c19b5451-bf9e-4c9d-9a1d-cc741f47fb41/596ba4fa-1830-4691-8ffd-e5abfa20c26f/data.csv
Q2,2.0,data/db42883a-ea06-41f7-8618-866b906ab75f/29ebb479-a2fc-4aa7-9289-77973bea1995/data.csv
Q2,1.66666666667,data/e3a7f8e4-a02e-43f0-9871-508648ac485c/a8bb5b7c-7ed2-49e0-88c1-cb036399ac4f/data.csv
Q2,2.0,data/e23c09a4-2dbf-46cf-a3a2-a4274b63fd56/336dd0d9-a651-41af-9941-0252d6a55c12/data.csv
Q2,1.0,data/a0c8ff17-dcaa-48b5-af24-622d415b723f/74a192de-bc61-40ea-abc3-86f5a9c8e709/data.csv
Q2,2.0,data/71960d00-e353-4aca-b547-2eb7ed0707b1/05fdad9b-403f-4190-abbb-bc145b3fde08/data.csv
Q2,1.66437833715,data/c77e265e-30cc-4da4-beda-c0e1b85286e0/0ea7e98b-cbcd-47a5-b141-1cc08eb7e642/data.csv
Q2,2.0,data/c2bb1993-71d9-41cb-a46c-df93f9011afe/02c010e6-1905-4367-96d2-14684abc84fd/data.csv
Q2,1.66438876234,data/93a3bb62-6379-4c4c-932e-e92c5bee27f9/b7788fc3-7634-4535-a0c2-5869cf469359/data.csv
Q2,0.0,data/034bb9dd-4812-407f-be52-22051b101266/cc8b6be2-b7a3-46ea-a773-d12758573b4f/data.csv
Q2,1.0,data/daa4b908-bcc0-4b7b-8b0a-84d58f998019/6e3a6f92-6bb7-4c90-b580-4f1f4cb17a3c/data.csv
Q2,2.0,data/99abdfe8-54ce-48d5-b5b4-16e5d775136d/38827f1e-03f7-4a3e-8615-37372dc2f3cc/data.csv
Q2,2.0,data/7beef4e1-e567-4559-93c6-a67ea7babf8e/c6910e80-5533-4688-8c89-00466e8d1957/data.csv
Q2,0.0,data/369ac9a0-a97f-46dc-b2d2-5f43cb2bf0f8/7b8511d3-afde-41ef-b9a1-bb64133b0568/data.csv
Q2,0.0,data/9a6f5d80-84cd-4782-b85b-d8c449afa56c/c96a9a3a-5f14-42b9-b4c8-87b73a88116f/data.csv
Q2,1.0,data/f09150f1-d516-4e46-bf3c-7f856b147f2b/c5b9799a-2b67-4704-9b13-f04b3b20585b/data.csv
Q2,2.0,data/2755bd8c-95ae-433f-babb-3917efa31431/f88a14aa-6b15-42d6-9a41-48ad7dd9d021/data.csv
Q2,3.0,data/240ee47e-3073-4223-a211-3f5be053b40f/ca2c791a-9b67-4986-9991-faea381d7882/data.csv
Q2,0.0,data/03b5e84f-8c8d-4adb-a9fe-cc2487bc7f8d/ee05119f-e006-4f22-8e06-6b6c6ede0006/data.csv
Q2,2.0,data/da6a39a7-cf9a-43c0-a5ba-a2e0d0f060e0/7b292ba4-7328-41d4-9152-610e3c92edf2/data.csv
Q2,2.0,data/b523430d-3dd0-4fc6-92c5-5bf2b488ec0e/7f460a0c-42d7-4a1e-a38c-1c20d3d8d825/data.csv
Q2,2.0,data/04324af4-e212-4b05-bd3e-89896c9b4098/20aea566-0ebb-4608-89a8-63cdeaa81d1a/data.csv
Q2,1.65710080942,data/2a41cd7c-6a23-4937-9895-6b4d6ce32fa8/891f92e9-1932-4124-9b89-21ca26cc9baa/data.csv
Q2,1.65712187959,data/755e8b9c-fea1-46f2-a40a-88c844d27a6e/4cbfcd77-c9f0-4015-99ec-3deaa3c82d39/data.csv
Q2,2.0,data/03e8e73b-6fa4-43ac-97bf-61c637502fe1/a71c8a5e-06f9-412b-9784-2ff7abf4804e/data.csv
Q2,3.0,data/0004f8b9-ebea-410e-b39d-f4c78614db2f/2eebdecd-15c5-43f0-aba5-3204f4e44b66/data.csv
Q2,2.0,data/6b726e8d-ffff-4ae5-bf8f-89f0fff7ead4/0a4bc18f-97d6-48c4-918d-78a466093b20/data.csv
Q2,3.0,data/9f179164-a206-4ac1-abbf-8521f5928d56/6743eabc-4af0-4feb-a39f-7cb7a2d2386b/data.csv
Q2,1.0,data/f94a52a7-9bd1-4913-bacf-13188c86371d/59d15262-6c65-4b66-9b7a-6ffdfed73108/data.csv
Q2,0.0,data/f52afb34-c017-459a-9c3b-392c3c6399e7/1ae6e3ec-608f-4ffe-a1b0-48c7801ea9d6/data.csv
Q2,1.0,data/70bec533-7979-41d8-b223-0a506d84c758/59565e50-29d3-4072-a9b3-89a7d4c22fee/data.csv
Q2,1.65584415584,data/4c8328a1-7417-430c-9cec-3a146958c191/50146d6b-526f-4290-bf80-f9046c71a23e/data.csv
Q2,1.6558675306,data/bda24471-beab-48a3-8f2d-d638c8cc143b/8ebbe1db-a0d1-47c7-801d-9e175251c5f4/data.csv
Q2,1.65445402299,data/e22bb52e-8aac-43eb-bc2a-04738d614f02/0fa4dd93-be8c-4680-a343-f88c8c990efa/data.csv
Q2,1.65376344086,data/f50f221d-09f8-47e8-a462-38343b8eecde/bde6dd09-fcda-41a1-bc79-8b62849a9d81/data.csv
Q2,0.0,data/5353a2ca-faaa-409d-90ae-6fc3603e5de4/fb960722-453d-46a9-9fa8-8c836dbf3233/data.csv
Q2,2.0,data/67b4467f-51f5-4c85-80c6-2468cf29fa82/52cd8552-61a9-4ee7-a434-c92189f80049/data.csv
Q2,2.0,data/6632f2cf-a6c5-448f-8f65-b2c983e89331/781f70b7-67af-49ce-b399-6b06944f4fe3/data.csv
Q2,1.65245202559,data/16498553-22d9-4597-9aad-d2db6d9fa3f5/62d74b95-7b84-43d1-a35e-c02f08ae5edd/data.csv
Q2,1.65319148936,data/84081f82-d735-4b99-a9f7-e3305755f3dd/6fb6d60f-7f4b-4578-9ee7-231764fd91ba/data.csv
Q2,2.0,data/b90d2363-4c1e-447c-a644-5a08da39a954/a3aa718f-2f11-4551-a6e8-b1783910e8b2/data.csv
Q2,1.6511299435,data/015ff701-9e73-4e42-8b59-b95beeb630e2/d52f4ae0-3234-4153-8fbf-852d73c53a7d/data.csv
Q2,1.0,data/57fdce76-e7e1-4551-885f-40e0b0937aa4/2fe47990-0d74-459c-9a48-deff5d3fd697/data.csv
Q2,1.64908579466,data/a6ff0089-3109-49f3-b977-c4860daf6d66/a6b1022e-81f7-478f-98cb-2dd7e25461f6/data.csv
Q2,1.6498245614,data/7e94a8ab-dfa3-4efa-ae35-da6dcd6a18a5/bfc76edc-1d8f-42bb-adb9-d86c262a1359/data.csv
Q2,1.64845938375,data/35ecf73e-733a-4e29-9112-c62f29666fd1/3cfe5e9b-58a4-4060-9d4f-6319d4a50ef5/data.csv
Q2,3.0,data/72870f71-6337-428e-8820-35654d8c5a8b/7f007e55-c303-47ce-b229-d4ac76977be3/data.csv
Q2,3.0,data/baae966e-60bd-4ae2-9051-f38219afaf46/07663c72-cf70-42d0-8d36-b7fe4798a19e/data.csv
Q2,0.0,data/e23c09a4-2dbf-46cf-a3a2-a4274b63fd56/297a8b51-c490-4758-becc-340220790246/data.csv
Q2,2.0,data/83598e08-b935-4a04-8f8d-a646b078bd4b/44fb484e-6785-411b-a8b5-1f77bfdf74cc/data.csv
Q2,1.64864864865,data/a83a0466-bd62-4f10-bfd8-b17022f2cf74/d41011fc-96a9-4c6b-9bb5-1c7e188abb20/data.csv
Q2,1.64730290456,data/7bec24e9-c04a-47ca-b2e0-7f085d6964ba/bd8c8e87-fefc-4fcc-b4ca-ca5b3d02935e/data.csv
Q2,1.0,data/30087ada-c7b3-481e-88d0-af416494a13e/7aa5464f-bec2-46a1-95a3-0b9ae0cedd58/data.csv
Q2,2.0,data/84ce8c46-1372-429c-ac9b-a3a45e2767e0/4c84cfd7-ada6-4a19-a27a-f9303f76fbe6/data.csv
Q2,1.0,data/1bfc8520-17b0-46b9-9940-a6646615436c/c10ee0d2-a401-401d-836a-0175d552881b/data.csv
Q2,0.0,data/05e949a6-9fb8-44b9-b2d8-952e65d981ce/1f4e353d-b7c1-40c7-b90b-8faadf020eac/data.csv
Q2,1.64544832307,data/9eaf60f0-4b63-4bd5-a538-e09b5fafbe05/fe6fdbb4-47ec-4d3f-a0d3-521da6c7cb1a/data.csv
Q2,1.64412568306,data/998b0b68-3ff3-4253-8e07-cfc7c4cd116f/06f1ffd4-b4e7-430a-929d-6365d480715b/data.csv
Q2,3.0,data/e006bb1d-a58d-4fc1-9d72-93a7f9453699/23a95c9c-507c-4085-8c04-462ccd47b333/data.csv
Q2,3.0,data/32bb94a7-8c31-46e8-aa93-6cab6b0f7736/0253d880-2687-4fb0-969c-9f432588d3b5/data.csv
Q2,1.64833672777,data/34e0cfb1-60c8-4944-8a0b-52b71d162d8f/9b9b3879-5436-4e4c-be4c-f9dfe3100dde/data.csv
Q2,2.0,data/cfc2031d-462f-4251-88f7-3449fad202f4/9e92be26-d235-4f18-9e61-da2877177ff6/data.csv
Q2,2.0,data/e7992876-76ea-4081-8b8e-8c7a170829f1/b2f80da7-452b-4845-b016-7c4d99c068c5/data.csv
Q2,1.65047233468,data/1172e7f1-8da8-4e40-bebf-8ac29077ac1b/eee01160-556c-46a3-be80-8c03b7c97ed0/data.csv
Q2,2.0,data/30c9c0db-0bec-4d5f-b845-b7e9ee502e91/c832f74a-cd28-4c7b-a458-2216b288a4fd/data.csv
Q2,2.0,data/6df32df5-6a42-4cae-95e2-7351caf10021/717bf8d6-edf7-4226-be1d-466ff651f019/data.csv
Q2,2.0,data/1172e7f1-8da8-4e40-bebf-8ac29077ac1b/09f33e49-2c45-4901-82d1-0eb2b7228977/data.csv
Q2,2.0,data/c7063a75-c584-4d64-8dfd-411e1001a319/0b4a3af3-a9de-4734-9c06-d435b79280b8/data.csv
Q2,1.65263861055,data/7489373c-afb1-40c2-8579-35b81afd85dc/14e6be79-49d4-4890-a271-49c5dd310605/data.csv
Q2,0.0,data/b8e4568e-d786-4e67-8bc6-47bfed1d2464/a938e89c-33fd-4360-9b8c-be19fed5ef7d/data.csv
Q2,1.6500332668,data/4199f5f0-c000-4c17-8887-d44a71fce860/a448120d-2717-4aa3-ba4d-e81b9e0c2454/data.csv
Q2,2.0,data/6ba90307-5cab-4617-a9ad-63dd5774886f/0e2d1f2b-46b8-459e-8ed7-b90456cf5735/data.csv
Q2,1.65009940358,data/57b162f2-dce8-4d8a-9ca8-f037198de2b2/e2429ccf-0438-44e0-ae8e-7f60e1a585ee/data.csv
Q2,2.0,data/1a427eb2-bd07-4dce-904b-6c90ad17a6e9/ad07b7cc-7a12-4c37-ae5b-b2d4838adab6/data.csv
Q2,2.0,data/7489373c-afb1-40c2-8579-35b81afd85dc/a310846e-0fef-4c30-baa5-7de8f2a3abf6/data.csv
Q2,3.0,data/97eadcf1-3e7d-47f8-9373-7ebea4d7841c/d120be9a-4840-439d-9b9f-fe022900ccd9/data.csv
Q2,0.0,data/c284581c-087e-4d08-9203-40fc3f95c9d7/9b1943e2-933f-4230-be39-e4ca5613e1be/data.csv
Q2,2.0,data/ab3f98ec-5fdd-43ba-9d0a-65fb95e11096/975091b7-63fa-4a5d-bf81-e02175377c82/data.csv
Q2,2.0,data/c7063a75-c584-4d64-8dfd-411e1001a319/e6ca4cc3-fa56-4c33-b479-3bc8be6e3614/data.csv
Q2,0.0,data/5fee981e-b68f-4bc2-9e29-24be38d05ebb/0b3d982e-e115-41e6-9368-992ccb31a1d0/data.csv
Q2,2.0,data/50bdebfd-dd00-460c-8d7f-6accdadf9482/4900cf10-24df-4555-b6fb-85ab20b47d81/data.csv
Q2,2.0,data/009c973a-0017-4f90-af0b-73fb9c5411d2/01c2154b-3854-4d30-b5a0-69b4e460b05e/data.csv
Q2,1.65172189734,data/a53a6659-027b-4a41-a408-58ae1647d454/36aabddf-9bb0-4a59-ba08-9d49cf43bc39/data.csv
Q2,3.0,data/9647e220-b601-4348-97eb-5b00e91d7eca/80f5cd03-6213-4c65-9e83-d63ea442d2d8/data.csv
Q2,3.0,data/cc5e0119-2368-415b-8ce9-560a74ac32ee/40e0a68d-8ac9-42bf-9551-6c45a5916277/data.csv
Q2,2.0,data/96ccb2ee-ab03-4d83-9b72-91a48c8d487e/31c6596e-a54b-4892-9381-535b301a66c6/data.csv
Q2,1.65506125081,data/36f0e377-1d75-438f-9b21-bee13ff30db6/f79f5250-acc3-4137-8540-c6423aee11d2/data.csv
Q2,1.0,data/ad8e59cc-8a4b-483a-8609-c8055d0b72e8/d1bc6a1c-e6d6-4f2b-9def-b2cabb6a5cc4/data.csv
Q2,0.0,data/93aec5d2-9654-44dc-94ec-89e5f9a531a4/efa6b87b-e38a-485c-bad0-3c3f87ca4d37/data.csv
Q2,2.0,data/9b169c60-bb2f-4d28-af24-da814fc69d66/8eefd077-5ffe-41da-8805-3a9f42789bb3/data.csv
Q2,3.0,data/a172b608-f0a5-4a17-b66a-5c1eeb66b171/6d8ff803-1620-444f-8ceb-3e827d644b7a/data.csv
Q2,3.0,data/da14e220-368d-43b3-9be9-e8a003bd920d/eb689c15-816d-4d54-a595-0c1b39459e19/data.csv
Q2,2.0,data/88972192-ff6c-4712-a0f7-bc3f67d44edd/1203c2d5-6d9d-4cfb-b5c5-fea59622e527/data.csv
Q2,1.0,data/16d411eb-1c1b-4a5c-9792-f6661cbce887/b0afe567-45f5-4455-bef3-f23812a8a74a/data.csv
Q2,1.6546031746,data/45385b45-7551-46ef-b886-e72d063f2fba/61ea04ed-8e6c-492d-918b-3d7f36dae606/data.csv
Q2,2.0,data/a8d89303-e2c9-4a93-8369-c61e7c42bd18/d024c0c6-73e7-43ec-bbd8-d8113f12a9e8/data.csv
Q2,1.65464895636,data/d8b43959-073b-4708-8ace-fa89e2b810d7/0c56d986-ec5c-459f-af5f-06d7fee2f3af/data.csv
Q2,1.65340909091,data/20a4fa58-c8f3-44c7-a346-b235faa7f88c/a3cc06b7-27d9-4fcd-95f4-4e53ad6d5e35/data.csv
Q2,2.0,data/20a4fa58-c8f3-44c7-a346-b235faa7f88c/64efa95b-7854-480e-a620-e0b8db126986/data.csv
Q2,3.0,data/20a4fa58-c8f3-44c7-a346-b235faa7f88c/d7dc1e97-b995-4e46-ada0-0271ffb4b9f5/data.csv
Q2,1.65662272442,data/c72ea6c4-9339-49f0-94e2-f78f8da8b7d1/ab6add7d-d89c-4d00-9d06-cdc56e357cd4/data.csv
Q2,0.0,data/c72ea6c4-9339-49f0-94e2-f78f8da8b7d1/c9f70ea8-ae77-432c-8f05-0ba3341a949a/data.csv
Q2,1.65478424015,data/a9c6272d-f677-4896-b5c8-3c9d720034da/2a905e85-74a6-40f5-b306-a6661c283689/data.csv
Q2,1.65355805243,data/974be584-3e53-4de2-94c9-33ac087ed9f5/5943fbb9-676c-460c-906f-5003af4844d4/data.csv
Q2,2.0,data/05efbe3c-fac8-4abd-bc19-442a6fe74141/cda35333-7508-4342-bf54-18b31c28a82d/data.csv
Q2,1.65485074627,data/789fad54-15c7-4ba3-816b-7874d5b4e8e5/1d4cd580-fa1f-4b0a-a2fb-6bb7523da9b1/data.csv
Q2,2.0,data/20a4fa58-c8f3-44c7-a346-b235faa7f88c/c6d63ace-3dcb-4fdc-9cce-79cf05ea5f93/data.csv
Q2,2.0,data/c7f2d315-9bc4-4b17-8c53-bbcdbdd43ecc/c55856ab-ad57-4ff6-8c05-623cc0aef72d/data.csv
Q2,2.0,data/c72ea6c4-9339-49f0-94e2-f78f8da8b7d1/e5b128a3-ded3-455c-aaf4-4972200d05ab/data.csv
Q2,2.0,data/adcdf980-0ee4-4342-8b52-56da7f8853ce/af8e486b-46fa-4949-b3e6-7e8b163dc925/data.csv
Q2,1.65372766482,data/20a4fa58-c8f3-44c7-a346-b235faa7f88c/f7f9961e-e1a8-4f42-91f3-5518d139a24e/data.csv
Q2,2.0,data/37f1921e-4d43-47e8-97ba-49125db5084d/a5e39a42-d955-43dd-9f2d-1d3392c42e4b/data.csv
Q2,1.65561694291,data/20a4fa58-c8f3-44c7-a346-b235faa7f88c/9b04ce35-4510-4bff-986f-e7f464daf70e/data.csv
Q2,2.0,data/58ed059a-aaab-485f-9ae9-896f378374a2/ed9d3099-bcb0-4dba-a20f-f2985bd58ab7/data.csv
Q2,2.0,data/8ea11996-9dc9-421a-8b1e-90465fea6eb7/a1814f02-05fd-42af-8d5f-f62551936012/data.csv
Q2,2.0,data/32904f4e-2dc8-4f56-8935-1b3b6f8bc7ab/ef56e022-857c-4742-8488-a333ad3bd108/data.csv
Q2,1.65813528336,data/05efbe3c-fac8-4abd-bc19-442a6fe74141/a28a3207-a4ed-4ca7-9b5a-326aa797fd65/data.csv
Q2,1.0,data/c72ea6c4-9339-49f0-94e2-f78f8da8b7d1/37ba19ea-c4ad-489c-a621-65051423747d/data.csv
Q2,1.65816636308,data/20a4fa58-c8f3-44c7-a346-b235faa7f88c/606164ee-73a7-4a86-bd38-b15e697668cb/data.csv
Q2,2.0,data/c72ea6c4-9339-49f0-94e2-f78f8da8b7d1/7d4ca8e9-ad96-4dcc-a853-44113e5f77bf/data.csv
Q2,1.65940713854,data/db734d1a-cee7-41c3-a7b5-c4579ed7fae5/20d74dd0-32f5-4b9e-adb2-e53ad73464ed/data.csv
Q2,2.0,data/1fe732a8-6a99-4cfb-a54b-92721ecf0772/88a5b53e-e7ed-4eb1-b488-f4aa26873edb/data.csv
Q2,0.0,data/ccdb114c-becc-4e2a-b6dc-5e52fa1d55e3/42bd5ce6-0e36-4081-b87c-24823eaeef18/data.csv
Q2,1.65643802647,data/c7b31ec3-6b97-4cc2-8fff-cc3dc88bad80/91b0806a-725f-4267-a860-105e293c8519/data.csv
Q2,1.65525525526,data/6c598a59-4e18-4bc3-8bd4-0550cc939c62/421bf39e-f6aa-44d8-be81-74ba302c1e7c/data.csv
Q2,1.0,data/c72ea6c4-9339-49f0-94e2-f78f8da8b7d1/24b02543-9312-47b0-bf29-49ca5462da9c/data.csv
Q2,1.65409934171,data/6925d5df-f684-4937-a52e-a4e47f3e7279/5ecb89f5-d69a-4634-9b04-38374ebd0359/data.csv
Q2,3.0,data/d852488e-3b06-4e8a-8b68-a5b6d0a46a86/e48515b5-4fef-4f66-8f8d-b93f79ea0655/data.csv
Q2,3.0,data/660e448b-f909-4506-b076-a563d9bc2d47/76e52b98-7a1e-4f78-b9df-e770bd092a76/data.csv
Q2,2.0,data/8f8cdf9c-1048-4cbf-a826-d175c5853313/15c24d35-8470-44bd-8fdc-a3c351e1fcad/data.csv
Q2,3.0,data/d852488e-3b06-4e8a-8b68-a5b6d0a46a86/84a2151b-518b-4040-b3ac-031484f2fec5/data.csv
Q2,1.65895610913,data/e5848b11-325d-4a3e-9d39-56828ca30d49/55a8f617-70b2-4e70-bd30-86592bb436ec/data.csv
Q2,1.65837773831,data/e5848b11-325d-4a3e-9d39-56828ca30d49/3a830806-1e2f-4eff-b6f1-577856c6aeba/data.csv
Q2,0.0,data/eaf4b372-7489-4753-b27f-02b3fed7adf9/ac1a5ce9-2e24-4d4c-bb3c-af53e00cde53/data.csv
Q2,1.0,data/36cc7857-1145-4d6b-93a6-39321820f0e3/2711160d-8ae1-4b8f-86f3-ff43480b8a50/data.csv
Q2,3.0,data/e3acd629-403d-4ba7-b1d7-87483b00bb86/abdcf166-1c17-4798-9772-3daf27a806b4/data.csv
Q2,2.0,data/975b2a7a-a71a-418a-b5ec-ed65b16d5194/c664b91b-fb5e-442d-b523-995b734c516c/data.csv
Q2,3.0,data/dc298d3f-5099-43b2-aace-b76736318676/87daaa8f-9825-4949-9d0f-19b8cc91ffa5/data.csv
Q2,1.65787932045,data/809dcb0c-df78-48ef-9861-543e93382272/7b889d47-49a4-4e18-92e7-6f246c67ffac/data.csv
Q2,1.65847953216,data/bdf288e1-b6e9-4aef-a3ca-97422f5190c5/9bbc3c1c-3dc8-464d-a119-7f616e28c582/data.csv
Q2,1.6584938704,data/76bee1df-837e-4341-a1c5-eef0520495b9/8692fd9b-091e-4106-8a95-c71e641fb0ba/data.csv
Q2,1.0,data/252e6772-39de-4ab9-9603-0d3a0b79db1f/43d2251b-425d-4c64-8a94-d41bc93011d5/data.csv
Q2,1.0,data/866ed121-08b0-4d48-b7a3-fb4fc638af5a/d662519d-c233-4cbf-a662-f9d576811449/data.csv
Q2,2.0,data/f94a5256-c3f7-447c-ae00-f5fe615879bf/c53d578f-31e5-4bf7-bdec-33aedef1f8a3/data.csv
Q2,1.65797101449,data/9568f1e0-e018-4086-8b91-7a7a5c0364a5/ee3517f6-740a-40b4-8bed-3db22b87d764/data.csv
Q2,2.0,data/0a61e97e-2e6d-45cf-8555-75d3445e73b4/3a3121f5-78b2-4e18-b32f-e4a2cb914366/data.csv
Q2,1.65973425765,data/783eacbc-8304-4d21-bb3c-8855c3d7429e/2e2bfe97-4af7-4955-829e-f87a6cba011b/data.csv
Q2,1.6585928489,data/67c9ba72-88a7-45c8-a96a-de24226f9d3f/4cdc01a3-5218-45f9-9a69-500a61085a1d/data.csv
Q2,3.0,data/3b8fb640-5171-43d6-85b0-f5ede0dc40df/6472bb6d-9da4-45ac-ab06-a2889b1796be/data.csv
Q2,1.6591954023,data/981acf91-4cf2-416f-9bff-806bfaf5a48b/4d1fa58d-467e-4360-9dad-92a9ee1f69d1/data.csv
Q2,2.0,data/d1338004-9142-4e86-a654-807b474ec224/725cb6cb-fdc6-4555-84e7-4e8542acc16b/data.csv
Q2,2.0,data/f0eafc8f-5bb9-4d1c-809b-2b6f2c821856/8eb86493-a146-49e2-b9bf-e4e0685f6aa4/data.csv
Q2,1.65866209262,data/1d2d60af-46ab-4a7d-b2ff-51e1be04b718/0092c12b-3c15-4b09-abe1-3cc9993657e8/data.csv
Q2,3.0,data/5dfa87b1-72e9-477c-bfb0-14edf71929f7/4f9ed585-addd-41a9-b3ed-abfe56fd221b/data.csv
Q2,1.65982905983,data/2c35dca5-47ad-414a-a2a0-243b449c0464/be568aeb-6227-447c-a39c-844ad1e04811/data.csv
Q2,1.6598407281,data/60927b02-fbaa-410a-9ba7-ea21b0d60760/535c7442-e281-4b6e-b3ed-ace4626a34ba/data.csv
Q2,2.0,data/22fa87f1-9387-486a-b48b-fb4d5513c1e8/57928060-3d1c-4ea5-840c-79ba30b0142f/data.csv
Q2,1.65873015873,data/d5d7aa71-11c8-46f4-80b5-01791d3253f3/0437a877-a23c-4cde-9d69-c3d9eb2dac43/data.csv
Q2,1.0,data/8118cae0-9b48-45b3-98d5-e7da43dfbd4c/30f3008a-e847-4ebc-aaf8-9077dc51e08b/data.csv
Q2,1.65649717514,data/172d9f27-50ef-4b48-9632-0e7dfd81af21/51d0f2fa-5e9c-4116-b513-0dcaabe825b4/data.csv
Q2,1.6570783982,data/71b0ced9-1b20-4842-801c-3aba767e0fcc/dae1c14c-e9f8-4175-a98f-b614d977b508/data.csv
Q2,2.0,data/850219b9-83c4-41a6-a288-e6cb1904c499/04b6541f-deb2-43a2-9fbe-1f121b4e42d5/data.csv
Q2,2.0,data/c44cc582-d650-4b9f-83d2-95f303ebe9f5/7c4bf749-a673-42e6-b5a9-f477ec1089b9/data.csv
Q2,1.65544332211,data/c21a23c9-18bf-4ed6-a8ab-2492f3f78174/52395749-62c3-48ae-a99a-a30a07f41a20/data.csv
Q2,2.0,data/1560c507-f481-4f83-a9e1-94f42cb34aab/350f1ac4-dd11-41f8-9b51-76b9d2af354e/data.csv
Q2,0.0,data/cab61c51-af36-49bd-abd5-7e78abd0c9af/1f4248fb-95e1-46f7-96bf-311f6e795035/data.csv
Q2,2.0,data/ec129027-ceaa-41b6-a9d3-09cd915b6728/8f6d5c23-0f94-4f74-8d99-f678396a8b3d/data.csv
